Date,Open,High,Low,Close,Volume
3/16/10,23.17,23.2275,22.8375,22.9125,19071500
3/17/10,23.03,23.1025,22.81,22.8775,14786264
3/18/10,22.875,22.955,22.52,22.5325,18770092
3/19/10,22.63,22.6875,22.1725,22.21,24223812
3/22/10,22.0975,22.4375,22.045,22.31,16674532
3/23/10,22.375,22.575,22.3125,22.495,13517784
3/24/10,22.4,22.485,22.1475,22.1875,15611948
3/25/10,22.42,22.945,22.3725,22.6025,20355720
3/26/10,22.6825,22.8125,22.4125,22.5625,13539148
3/29/10,22.6425,22.79,22.535,22.56,11136600
3/30/10,22.6175,22.96,22.585,22.75,16334044
3/31/10,22.675,23.05,22.63,22.7575,12505056
4/1/10,22.92,23.145,22.8275,23.1375,17464952
4/5/10,23.2625,23.3,23.025,23.1175,15364276
4/6/10,23.0075,23.3325,22.9525,23.1,13813256
4/7/10,23.125,23.125,22.6575,22.6775,14750832
4/8/10,22.665,23.02,22.625,22.8725,10771812
4/9/10,22.985,23.1525,22.9125,23.13,9567164
4/12/10,23.2625,23.3725,23.1241,23.2975,9323144
4/13/10,23.3525,23.4475,23.04,23.1975,11436424
4/14/10,23.29,23.61,23.215,23.565,17329812
4/15/10,23.5888,23.815,23.4825,23.6125,20640344
4/16/10,23.52,23.7275,23.2,23.4625,18782204
4/19/10,23.3,23.545,23.02,23.28,12590988
4/20/10,23.4125,23.5225,23.125,23.5125,9092008
4/21/10,23.5875,23.595,23.215,23.2825,11365464
4/22/10,23.205,23.8,23.115,23.785,14662400
4/23/10,24.05,24.205,23.8075,24.1475,12501740
4/26/10,24.2575,24.298,23.885,24,18274828
4/27/10,23.9875,24.0575,23.2225,23.2375,17891752
4/28/10,23.43,23.515,23.0751,23.4025,20430108
4/29/10,23.4425,23.65,23.025,23.205,29416908
4/30/10,23.32,23.3425,22.505,22.5575,25079796
5/3/10,22.6375,22.8175,22.105,22.3175,31026188
5/4/10,22.335,22.7375,22.03,22.0925,30629468
5/5/10,21.69,21.9875,21,21.6075,37189656
5/6/10,21.4625,21.64,18.9775,20.73,63950908
5/7/10,20.765,21.0425,20.1875,20.5725,45528876
5/10/10,21.5625,21.8,21.4825,21.4975,35109764
5/11/10,21.2825,21.3125,20.785,21.04,47261704
5/12/10,21.26,21.8875,21.1875,21.42,37132608
5/13/10,21.47,21.995,21.13,21.4325,31835376
5/14/10,19.6675,19.9725,18.98,19.315,169857600
5/17/10,19.6925,19.81,18.4175,18.6775,90582272
5/18/10,18.77,19.0025,17.0725,17.5225,189339136
5/19/10,17.6775,18.55,17.6775,18.2425,131642624
5/20/10,18,18.855,17.7775,18.205,101645504
5/21/10,18.0025,19,18.0025,18.55,79628928
5/24/10,18.86,19.05,18.4375,18.6375,41195656
5/25/10,18.265,18.4625,17.9425,18.2425,45457140
5/26/10,18.535,18.7975,18.34,18.35,44416548
5/27/10,18.75,18.7975,18.2275,18.4225,39119592
5/28/10,18.3425,18.375,18,18.115,26590704
6/1/10,18.1225,18.4,17.84,17.8725,25083108
6/2/10,17.865,17.9675,17.505,17.8125,37624452
6/3/10,17.9825,18.3025,17.915,18.21,39136172
6/4/10,17.7625,18.35,17.7625,18.0325,42141812
6/7/10,18,18.445,17.8875,17.9725,30619016
6/8/10,18.0275,18.3725,17.7725,18.3375,30512828
6/9/10,18.53,18.87,18.295,18.45,35592344
6/10/10,18.9075,19.3725,18.75,19.3625,36383580
6/11/10,19.1275,19.2225,18.8375,19.02,30177468
6/14/10,19.2375,19.2475,18.425,18.445,37461796
6/15/10,18.6175,19.24,18.475,19.2325,31237860
6/16/10,19.045,19.3125,18.9026,19.2925,28151360
6/17/10,19.4525,19.7825,19.315,19.56,29138764
6/18/10,19.6275,19.8125,19.065,19.26,29735328
6/21/10,19.49,20.9475,18.855,20.225,115876224
6/22/10,20.25,20.25,19.6575,19.69,46871592
6/23/10,19.74,19.74,19.2025,19.44,27935204
6/24/10,19.2825,19.49,18.94,19.12,26279408
6/25/10,19.2575,19.3525,18.9125,19.165,24130080
6/28/10,19.2475,19.3225,18.7875,18.805,20525280
6/29/10,18.57,18.6175,17.775,17.8625,39857656
6/30/10,17.915,18.025,17.6775,17.6875,24717952
7/1/10,17.75,18.2525,17.5275,18.215,30364140
7/2/10,18.31,18.4475,18.145,18.295,18806344
7/6/10,18.4575,18.58,17.9475,18.0675,23727092
7/7/10,18.17,18.73,18.0375,18.705,20874564
7/8/10,18.875,18.95,18.51,18.77,16246640
7/9/10,19.06,19.4,18.905,19.345,22483436
7/12/10,18.9975,19.3425,18.97,19.1275,15836484
7/13/10,19.45,19.45,18.8675,19.1475,19931392
7/14/10,19.1425,19.25,18.9125,19.07,12822684
7/15/10,19.0975,19.16,18.565,18.82,16490312
7/16/10,18.4,18.4375,17.8175,17.8625,39059764
7/19/10,18.0525,18.0625,17.7175,17.805,20018952
7/20/10,17.6775,18.415,17.625,18.4,19109188
7/21/10,18.4975,18.5025,17.9825,18.09,15917524
7/22/10,18.2875,18.6375,18.255,18.615,19493376
7/23/10,18.6175,18.9925,18.5125,18.8975,12661732
7/26/10,18.9225,19.125,18.8375,19.02,15794304
7/27/10,19.25,19.3175,18.9675,19.1525,17357952
7/28/10,19.0375,19.21,18.775,18.795,25204952
7/29/10,18.69,18.72,17.8375,17.995,58877908
7/30/10,17.8975,18.4075,17.8425,18.3375,30797736
8/2/10,17.745,18.097,17.7425,18.0575,53886656
8/3/10,17.9075,18.3788,17.8575,18.25,34169892
8/4/10,18.3025,18.35,18.095,18.1125,20502264
8/5/10,18.0325,18.1,17.83,17.875,30792860
8/6/10,17.7875,18.05,17.715,18.035,19364360
8/9/10,18.28,18.7175,18.2025,18.685,28615516
8/10/10,18.515,18.9325,18.515,18.8175,31068204
8/11/10,18.5,18.5875,18.25,18.3775,23116436
8/12/10,18.195,18.5475,18.1325,18.245,24677656
8/13/10,18.235,18.28,18.0375,18.055,14571968
8/16/10,18.02,18.31,17.95,18.2075,10701168
8/17/10,18.3625,18.4425,18.11,18.34,13334472
8/18/10,18.27,18.345,18.1303,18.22,12232472
8/19/10,18.105,18.1825,17.875,17.9075,18442048
8/20/10,17.8225,17.8975,17.395,17.525,31542000
8/23/10,17.6375,17.825,17.4,17.53,18395624
8/24/10,17.3775,17.7425,17.25,17.665,26749656
8/25/10,17.5775,18.035,17.5675,17.715,22405484
8/26/10,17.8025,17.85,17.47,17.4775,14116992
8/27/10,17.5975,17.7825,17.4,17.7775,15659640
8/30/10,17.7425,17.85,17.385,17.385,14006080
8/31/10,17.385,17.5237,17.0025,17.245,23221736
9/1/10,17.4575,17.6857,17.2675,17.6325,17296876
9/2/10,17.745,18.0625,17.665,17.995,16779876
9/3/10,18.25,18.285,18.02,18.125,14073828
9/7/10,17.9675,18.245,17.835,17.875,14419172
9/8/10,17.5875,17.6675,17.075,17.1375,45040796
9/9/10,17.195,17.2425,16.5174,16.695,53063844
9/10/10,16.71,17.12,16.67,17.0225,31405640
9/13/10,17,17,16.225,16.37,60564280
9/14/10,16.4075,16.9875,16.3875,16.78,39646264
9/15/10,16.93,17.375,16.9,17.2325,43086564
9/16/10,17.2025,17.3025,17.0137,17.095,29814936
9/17/10,17.1925,17.25,17.0475,17.1225,41973968
9/20/10,17.125,17.58,17.0175,17.5775,29390764
9/21/10,17.6125,17.7775,17.38,17.485,25312860
9/22/10,17.52,17.7175,17.4875,17.655,25844608
9/23/10,17.5175,17.865,17.4737,17.745,26983608
9/24/10,17.9375,18.0925,17.84,18.0925,21037500
9/27/10,18.1925,18.3725,17.975,18.25,20098564
9/28/10,18.2325,18.4,18.1375,18.3175,29216564
9/29/10,18.2525,18.625,18.221,18.6025,27881936
9/30/10,18.685,18.7425,18.4525,18.565,23154064
10/1/10,18.685,18.6925,18.2925,18.33,18121344
10/4/10,18.315,18.59,18.1452,18.31,23158188
10/5/10,18.53,18.7475,18.415,18.7475,20661720
10/6/10,18.765,18.875,18.45,18.5575,15122536
10/7/10,18.57,18.6975,18.385,18.4025,9977192
10/8/10,18.4225,18.5125,18.2919,18.5,9386192
10/11/10,18.4625,18.6975,18.4575,18.5725,10399732
10/12/10,18.53,18.6325,18.39,18.5625,13899112
10/13/10,18.6775,19.25,18.575,19.235,29855952
10/14/10,19.165,19.4325,19.0725,19.2925,21305420
10/15/10,19.44,19.475,19.155,19.4,14347960
10/18/10,19.3775,19.5925,19.1875,19.59,20173516
10/19/10,19.4025,19.89,19.31,19.3875,28977080
10/20/10,19.44,19.9825,19.315,19.88,19825360
10/21/10,19.8625,20.22,19.645,19.8,19506264
10/22/10,19.7875,19.9675,19.6775,19.8225,14814096
10/25/10,20.0025,20.1775,19.9125,20.1575,16520828
10/26/10,20.045,20.0825,19.845,20.0075,15636504
10/27/10,20.0725,20.15,19.79,19.98,20665204
10/28/10,19.835,19.875,18.83,19.1125,44468672
10/29/10,19.1,19.6075,19.085,19.54,22874080
11/1/10,19.645,19.695,19.175,19.33,13683664
11/2/10,19.54,19.667,19.37,19.605,15395528
11/3/10,19.6425,19.805,19.5,19.75,14126516
11/4/10,19.9275,20.025,19.765,19.9975,20205360
11/5/10,20.0675,20.1175,19.7875,19.95,23770252
11/8/10,19.85,19.9575,19.65,19.6775,12236228
11/9/10,19.7475,19.875,19.51,19.58,10807532
11/10/10,19.625,19.8275,19.5025,19.8225,11912100
11/11/10,19.7275,19.8725,19.51,19.805,9206272
11/12/10,19.6425,19.7025,19.2275,19.235,13318956
11/15/10,19.38,19.465,19.08,19.09,13313120
11/16/10,18.89,19.075,18.565,18.7475,20379264
11/17/10,18.725,19.0875,18.715,18.9325,14879980
11/18/10,19.0675,19.275,19.0425,19.235,17203968
11/19/10,19.2,19.39,19.19,19.2625,10312700
11/22/10,19.1675,19.245,18.82,18.865,19955436
11/23/10,18.75,18.7875,18.6275,18.6625,14631784
11/24/10,18.8775,19,18.7875,18.955,17355376
11/26/10,18.825,18.9475,18.8075,18.87,4349324
11/29/10,18.8075,18.8075,18.23,18.5475,21580376
11/30/10,18.385,18.57,18.3125,18.4625,18545752
12/1/10,18.735,18.87,18.6125,18.805,22347172
12/2/10,18.8925,19.2675,18.8775,19.25,26764876
12/3/10,19.1825,19.385,19.055,19.3375,20681188
12/6/10,19.325,19.5875,19.2875,19.5775,18351080
12/7/10,19.7475,19.9425,19.2025,19.22,25379844
12/8/10,19.25,19.5375,19.25,19.485,14311540
12/9/10,19.5375,19.7975,19.325,19.78,14864276
12/10/10,19.7575,20.06,19.7575,20.05,23736420
12/13/10,20.075,20.4375,19.875,20.2225,40988220
12/14/10,20.1925,20.2975,20.0375,20.16,24789500
12/15/10,20.0475,20.095,19.1875,19.235,45801812
12/16/10,19.295,19.875,16.6475,16.7975,202230784
12/17/10,17.075,17.145,16.625,16.725,167890560
12/20/10,16.875,17.055,16.75,16.9975,64217468
12/21/10,17.17,17.2125,16.97,17.0125,43485016
12/22/10,17.0675,17.1925,17.015,17.1375,23299236
12/23/10,17.0825,17.2325,17.065,17.1825,16604000
12/27/10,17.17,17.7925,17.1625,17.7025,31077032
12/28/10,17.84,17.95,17.625,17.6825,19132344
12/29/10,17.7275,17.795,17.5825,17.65,13004328
12/30/10,17.68,17.6875,17.53,17.5725,11021080
12/31/10,17.57,17.6175,17.4875,17.595,11102916
1/3/11,17.6,17.73,17.5475,17.63,25714032
1/4/11,17.7325,17.7375,17.565,17.65,18142220
1/5/11,17.71,18.0825,17.67,18.0225,38524452
1/6/11,18.1825,18.3875,18.1275,18.2925,28362328
1/7/11,18.36,18.3875,18.125,18.24,28251156
1/10/11,18.175,18.31,17.945,17.9525,18216408
1/11/11,18.0125,18.13,17.8875,17.97,20599376
1/12/11,18,18.1575,17.9975,18.1525,18546344
1/13/11,18.2825,18.32,17.73,17.785,28116140
1/14/11,17.8175,17.8875,17.685,17.78,25176968
1/18/11,17.8175,17.8375,17.685,17.8025,19345592
1/19/11,17.74,17.76,17.1125,17.28,42852656
1/20/11,17.1725,17.885,16.8775,17.6725,81381056
1/21/11,17.6275,17.75,17.4775,17.5375,24787952
1/24/11,17.5575,17.9575,17.545,17.9475,22924172
1/25/11,17.7925,18.095,17.5775,17.895,30285296
1/26/11,17.975,18.035,17.7375,17.75,17841204
1/27/11,17.765,17.805,17.6275,17.65,19416892
1/28/11,17.7,17.7325,17.355,17.365,25067064
1/31/11,17.475,17.59,17.3375,17.4625,24630968
2/1/11,17.5525,17.9325,17.5525,17.675,25482640
2/2/11,17.7675,18.0225,17.6875,18.0225,27162264
2/3/11,17.9325,18.12,17.75,17.9075,33486328
2/4/11,17.995,18.25,17.9,18.225,28843828
2/7/11,18.245,18.5362,18.23,18.4825,22242672
2/8/11,18.4925,18.645,18.455,18.6425,15375860
2/9/11,18.445,18.68,18.275,18.32,18678828
2/10/11,18.225,18.7875,18.225,18.685,24752688
2/11/11,18.65,18.7825,18.57,18.7325,17281092
2/14/11,18.7475,19.235,18.625,18.935,28975420
2/15/11,18.9275,18.9775,18.7725,18.9025,15855428
2/16/11,18.935,19.0525,18.865,18.99,20146860
2/17/11,18.9375,19.18,18.8625,19.035,23479436
2/18/11,19.145,19.27,18.8925,18.9575,26012264
2/22/11,18.585,18.775,18.2777,18.435,31594140
2/23/11,18.41,18.6375,18.195,18.22,28720172
2/24/11,18.165,18.56,18.1575,18.4775,19613704
2/25/11,18.545,18.85,18.545,18.67,24870688
2/28/11,18.715,18.8175,18.2575,18.2625,24859984
3/1/11,18.4675,18.72,18.1275,18.175,27007812
3/2/11,18.145,18.555,18.1275,18.4925,21544344
3/3/11,18.675,18.975,18.64,18.9575,20389752
3/4/11,18.965,18.985,18.505,18.6725,19526812
3/7/11,18.65,18.805,18.5,18.5375,18646064
3/8/11,18.6125,18.7275,18.3275,18.5425,33502312
3/9/11,18.6,18.665,18.325,18.4275,17872640
3/10/11,18.33,18.33,17.8075,17.85,28562108
3/11/11,17.845,18.195,17.805,18.1275,17340580
3/14/11,17.975,18.1825,17.9075,17.965,13981156
3/15/11,17.725,17.95,17.6125,17.8,24200468
3/16/11,17.855,17.9863,17.6703,17.74,24078736
3/17/11,17.8975,18,17.7825,17.8575,13803164
3/18/11,18.03,18.035,17.73,17.855,25287140
3/21/11,17.96,18.08,17.9075,17.99,14813024
3/22/11,17.95,17.99,17.8,17.9,15361500
3/23/11,17.8375,18.0925,17.8375,17.9975,17583780
3/24/11,18.055,18.2112,17.885,18.165,20566296
3/25/11,18.12,18.2275,18.0125,18.0225,29478876
3/28/11,18.0975,18.275,17.99,18.1875,23201608
3/29/11,18.09,18.1186,17.9375,18.05,23559220
3/30/11,18.485,18.835,18.4175,18.5575,59685796
3/31/11,18.6275,18.73,18.4,18.405,18565592
4/1/11,18.4975,18.6175,18.3154,18.555,17280580
4/4/11,18.5475,18.8125,18.51,18.81,15529676
4/5/11,18.795,18.98,18.7,18.905,18095952
4/6/11,18.9275,19,18.8825,19,18135580
4/7/11,19.0275,19.1375,18.93,19.1025,22096328
4/8/11,19.205,19.43,19.08,19.18,23985564
4/11/11,19.2,19.44,19.175,19.4275,19013000
4/12/11,19.23,19.395,19.1925,19.2575,20513936
4/13/11,19.34,19.4975,19.3,19.375,18267656
4/14/11,19.285,19.3156,19.04,19.0775,18609500
4/15/11,19.1175,19.25,19.015,19.1175,20262392
4/18/11,18.895,19.075,18.8625,18.92,15340132
4/19/11,18.8725,18.995,18.79,18.98,14265048
4/20/11,19.1525,19.4775,19.1025,19.3425,14852140
4/21/11,19.34,19.495,19.2625,19.4425,10998624
4/25/11,19.4425,19.4675,19.325,19.44,7125616
4/26/11,19.45,19.75,19.349,19.6925,15134040
4/27/11,19.7,19.7425,19.4725,19.7225,8988476
4/28/11,19.71,19.71,19.3875,19.415,11427156
4/29/11,19.425,19.6125,18.5575,19.53,10877496
5/2/11,19.615,19.9175,19.615,19.785,13506348
5/3/11,19.9075,20.0425,19.825,20,18963452
5/4/11,19.9625,20.0372,19.7625,19.9425,17356672
5/5/11,19.775,19.8425,19.55,19.675,20999236
5/6/11,19.625,19.965,19.5675,19.8525,29764704
5/9/11,19.7825,19.995,19.76,19.965,19099592
5/10/11,19.9925,20.175,19.93,20.0875,19716048
5/11/11,20.055,20.0625,19.7375,19.835,17670704
5/12/11,19.7725,20.0125,19.77,19.9825,25083564
5/13/11,20,20.045,19.925,19.9775,21491080
5/16/11,19.7875,20.325,19.78,19.985,18765468
5/17/11,19.95,20.2,19.9375,20.15,22115204
5/18/11,20.1075,20.1075,19.87,20.0025,20134140
5/19/11,20.0325,20.035,19.8525,19.91,14954532
5/20/11,19.835,19.96,19.5575,19.5575,17223016
5/23/11,19.2725,19.435,19.15,19.23,18266532
5/24/11,19.2525,19.4437,19.165,19.4,14828252
5/25/11,19.24,19.77,19.1525,19.6875,18004392
5/26/11,19.6425,19.84,19.41,19.8225,21125844
5/27/11,19.665,19.96,19.5925,19.95,15344604
5/31/11,20.005,20.2774,20.0025,20.265,15274752
6/1/11,20.19,20.19,19.795,19.795,17736172
6/2/11,19.7975,20.205,19.7875,20.175,19466124
6/3/11,19.9525,20.09,19.74,19.7825,18956172
6/6/11,19.75,19.8925,19.5375,19.55,17627608
6/7/11,19.7,20.0325,19.63,19.955,27860608
6/8/11,19.6725,19.6725,18.5925,19.1775,80786176
6/9/11,19.07,19.1825,18.97,19.1075,32073892
6/10/11,19.0525,19.0775,18.6375,18.6725,29469936
6/13/11,18.7125,18.785,18.5752,18.715,20821580
6/14/11,18.7775,19.0675,18.7075,18.9825,30033764
6/15/11,18.885,19.0075,18.7025,18.71,22775468
6/16/11,18.7,18.845,18.595,18.72,21042156
6/17/11,18.8525,18.8735,18.55,18.6075,25859204
6/20/11,18.57,18.585,18.41,18.5125,22546752
6/21/11,18.64,18.7975,18.5375,18.7475,25295140
6/22/11,18.735,18.9938,18.6425,18.665,17727780
6/23/11,18.5475,18.85,18.5,18.8275,20405580
6/24/11,18.8275,18.8375,18.3333,18.3425,39705764
6/27/11,18.4475,18.5125,18.2775,18.4725,20881204
6/28/11,18.57,18.8625,18.5525,18.82,23297580
6/29/11,18.98,21.83,18.6975,21.6425,132109056
6/30/11,21.5325,21.84,20.9825,21.065,119925760
7/1/11,21.025,22.2325,20.94,21.9925,61742908
7/5/11,21.74,22.2,21.585,22.08,33091920
7/6/11,21.96,22.3075,21.7125,22.05,33624608
7/7/11,22.05,22.7075,22,22.5375,48531124
7/8/11,22.2425,22.5375,22.1,22.4325,20818780
7/11/11,22.1525,22.31,21.9201,21.975,25734236
7/12/11,22.005,22.2,21.8975,21.925,18430032
7/13/11,22.035,22.49,22.005,22.185,18863672
7/14/11,22.0625,22.3475,21.946,21.985,17217452
7/15/11,22.1725,22.22,21.9276,22.1875,16001100
7/18/11,22.08,22.225,21.9275,22.0175,13515624
7/19/11,22.1225,22.3175,22.05,22.3025,21594500
7/20/11,22.3725,22.3725,22.055,22.16,9482332
7/21/11,22.2625,22.595,22.01,22.0125,21040780
7/22/11,22.025,22.445,22.025,22.38,9036432
7/25/11,22.16,22.5575,22.0925,22.27,13357044
7/26/11,22.255,22.4975,22.175,22.3,10711664
7/27/11,22.08,22.25,21.8125,21.9375,24105812
7/28/11,22.0325,22.2425,21.665,21.73,19237172
7/29/11,21.46,21.56,20.9,21.385,16710608
8/1/11,21.75,21.8332,21.265,21.42,13514196
8/2/11,21.25,21.5975,20.89,20.89,17327124
8/3/11,21.1325,21.9375,20.9525,21.87,35314860
8/4/11,21.6925,21.7025,21.22,21.2475,38839264
8/5/11,21.335,21.4175,20.22,20.8525,33629344
8/8/11,20.045,20.4525,19.52,19.81,58533064
8/9/11,20.0875,20.7175,19.0275,20.69,58709844
8/10/11,20.3212,20.41,19.755,19.82,38429376
8/11/11,20.0375,21.4225,19.925,21.13,37360108
8/12/11,21.2775,21.4475,20.8575,20.9575,16598436
8/15/11,21.2775,21.5575,21.1275,21.4675,18328420
8/16/11,21.25,21.5915,21.1525,21.4575,20360328
8/17/11,21.4925,21.545,20.83,20.9975,19089920
8/18/11,20.3775,20.6875,19.9875,20.0725,32999720
8/19/11,19.8325,20.4213,19.8325,19.9,31172064
8/22/11,20.3075,20.375,19.8125,19.9475,19341580
8/23/11,20.055,20.9475,19.945,20.9425,20076188
8/24/11,20.9,21.645,20.7775,21.595,29151360
8/25/11,21.6175,21.7325,20.985,21.0275,24274344
8/26/11,20.8775,21.4875,20.6676,21.4625,21498640
8/29/11,21.745,21.9825,21.5175,21.645,18569484
8/30/11,21.655,22.0825,21.575,21.9825,16622736
8/31/11,22.125,22.2125,21.6875,21.97,24092608
9/1/11,21.93,22.24,21.7575,21.9325,20801720
9/2/11,21.43,21.78,21.275,21.3875,15813796
9/6/11,20.8125,21.5625,20.8125,21.465,15808924
9/7/11,21.705,22.1325,21.675,22.12,16553328
9/8/11,21.94,22.275,21.86,21.865,18394108
9/9/11,21.72,22.1025,21.49,21.5875,26492392
9/12/11,21.43,21.87,21.3726,21.8625,19608360
9/13/11,21.915,21.9775,21.665,21.9425,17471672
9/14/11,22.0575,22.55,21.89,22.395,26147376
9/15/11,22.5025,22.65,22.0875,22.625,21478812
9/16/11,22.655,22.88,22.4075,22.7125,50281420
9/19/11,22.3675,22.6675,22.1675,22.5075,22094296
9/20/11,22.6,23.6875,22.565,23.21,36063968
9/21/11,23.16,23.5325,22.85,22.855,28070640
9/22/11,22.185,22.5,21.5475,22.075,35693280
9/23/11,21.99,22.7325,21.99,22.52,21525780
9/26/11,22.7475,22.88,22.0425,22.57,19095220
9/27/11,22.7825,22.925,22.28,22.37,20068048
9/28/11,22.45,22.4625,21.865,21.9075,17090016
9/29/11,22.2425,22.2425,21.5,21.9225,15552936
9/30/11,21.555,21.905,21.3125,21.43,17955952
10/3/11,21.2425,21.66,21.055,21.065,26223264
10/4/11,20.76,21.2725,20.4275,21.195,31415484
10/5/11,21.15,21.3625,20.805,21.2475,25113752
10/6/11,21.22,21.82,21.105,21.7825,19486140
10/7/11,21.8575,22,21.4425,21.5625,17553000
10/10/11,21.9475,22.3225,21.85,22.3125,13325336
10/11/11,22.1775,22.715,22.1125,22.6275,17626752
10/12/11,22.745,23.0825,22.6775,22.7925,19065064
10/13/11,22.625,23.2325,22.615,23.15,13193332
10/14/11,23.355,23.6625,23.2925,23.48,15800640
10/17/11,23.2825,23.48,22.7575,22.7975,13842720
10/18/11,22.7775,23.625,22.6475,23.4775,14399640
10/19/11,23.5525,23.62,22.47,22.52,21665032
10/20/11,22.7,22.9925,22.5675,22.8375,17646032
10/21/11,23.1234,23.3575,22.975,23.3575,14131784
10/24/11,23.3225,23.6025,23.2975,23.5525,12140260
10/25/11,23.375,23.4075,22.6375,22.67,16826752
10/26/11,23.035,23.1825,22.4,23.005,26746236
10/27/11,22.75,23.6225,22.65,23.6,41573516
10/28/11,23.3125,23.9375,23.3125,23.775,23299704
10/31/11,23.57,23.9675,23.31,23.315,17825720
11/1/11,22.79,23.115,22.5,22.5075,30541296
11/2/11,23.26,23.4975,22.78,22.875,24565624
11/3/11,23.015,23.45,22.57,23.295,18412564
11/4/11,23.0825,23.4075,22.9125,23.16,13608344
11/7/11,23.2,23.3325,22.88,23.24,9647064
11/8/11,23.3575,23.665,23.35,23.635,19603140
11/9/11,23.0725,23.525,23.0725,23.2825,19596828
11/10/11,23.5875,23.5875,23.1475,23.26,11248528
11/11/11,23.4475,23.9125,23.4275,23.79,13648532
11/14/11,23.6525,23.93,23.3925,23.455,10431828
11/15/11,23.505,23.955,23.4625,23.9075,14152948
11/16/11,23.6375,23.75,23.2925,23.35,13000964
11/17/11,23.4225,23.5025,22.715,22.85,17229064
11/18/11,22.88,22.9125,22.6075,22.7025,12905956
11/21/11,22.415,22.9675,22.2757,22.8025,15846972
11/22/11,22.7375,23.0475,22.6575,22.71,13469776
11/23/11,22.59,22.94,22.3,22.3225,21065736
11/25/11,22.26,22.5975,22.195,22.255,6933564
11/28/11,22.9175,23.4375,22.7825,23.3675,14793124
11/29/11,23.3675,23.375,23.135,23.225,14513388
11/30/11,23.7125,24.2575,23.66,24.2425,21504968
12/1/11,23.98,24.565,23.9375,24.44,19043296
12/2/11,24.5975,24.65,24.2,24.3,12927944
12/5/11,24.57,24.5725,23.8,24.015,16733688
12/6/11,24.01,24.07,23.77,23.8425,14137092
12/7/11,23.8175,24.3613,23.7625,24.2675,16055416
12/8/11,24.235,24.467,23.8975,23.95,14239508
12/9/11,24.1575,24.365,23.8775,24.2975,11973676
12/12/11,24.16,24.35,23.9575,24.23,13644028
12/13/11,24.36,24.385,23.8818,23.9775,13565044
12/14/11,23.9275,24.185,23.7625,24.09,19154548
12/15/11,24.33,24.33,23.8925,23.955,21020064
12/16/11,24.1675,24.4375,24.1025,24.36,17556688
12/19/11,24.3775,24.8425,24.3775,24.645,23544220
12/20/11,24.8825,25.375,24.84,25.3375,27455016
12/21/11,25.2775,25.315,24.875,25.18,15243924
12/22/11,25.1525,25.4925,25.025,25.135,13439552
12/23/11,25.2325,25.625,25.1275,25.62,7803108
12/27/11,25.6225,25.8625,25.4775,25.4775,8720080
12/28/11,25.4225,25.5,25.15,25.18,9969500
12/29/11,25.25,25.8113,25.205,25.7875,8638848
12/30/11,25.7925,25.8,25.3725,25.3825,8596032
1/3/12,25.85,25.85,25.4625,25.7475,16838140
1/4/12,25.4225,25.615,25,25.2875,16527048
1/5/12,25.1775,25.5525,24.915,25.4775,12096464
1/6/12,25.49,25.555,25.055,25.1775,13088980
1/9/12,25.2525,25.295,24.695,24.975,18003796
1/10/12,25.2175,25.2375,24.8625,24.95,18713452
1/11/12,24.745,24.875,24.5825,24.7775,19015672
1/12/12,24.845,25.42,24.845,25.335,16709080
1/13/12,25.18,25.4475,25.07,25.185,16627000
1/17/12,25.325,25.735,25.2975,25.6325,17021640
1/18/12,25.54,25.97,25.5275,25.945,11752584
1/19/12,26.04,26.05,25.5625,25.5925,14570484
1/20/12,25.5975,25.63,24.95,25.145,20035640
1/23/12,25.1875,25.2225,24.7,24.9,16166224
1/24/12,24.7625,25.3175,24.7475,25.2525,12141096
1/25/12,25.1525,25.2425,24.95,25.14,15088312
1/26/12,25.18,25.5375,24.995,25.215,13939508
1/27/12,25.1025,25.3825,24.975,25.2625,11362940
1/30/12,25.035,25.13,24.875,24.97,12478104
1/31/12,25.1225,25.195,24.9575,25.16,13240816
2/1/12,25.295,25.675,25.1506,25.6275,15377860
2/2/12,25.945,26.78,25.8975,26.515,33745140
2/3/12,26.6975,26.955,26.6475,26.7575,16533908
2/6/12,26.735,27.0665,26.7,26.84,13351808
2/7/12,26.865,26.8875,26.515,26.745,13051404
2/8/12,26.9425,27.16,26.755,27.0875,22741688
2/9/12,28.265,28.725,28.0125,28.105,39608032
2/10/12,27.9475,28.5,27.85,28.475,21889124
2/13/12,28.5625,28.7925,28.09,28.1775,22079892
2/14/12,28.0275,28.8125,28.0225,28.81,17963548
2/15/12,28.935,29.295,28.66,28.775,21701172
2/16/12,28.865,28.9325,28.4,28.45,15973312
2/17/12,28.6025,28.8125,28.45,28.7525,15517240
2/21/12,28.815,29,28.4625,28.55,10819604
2/22/12,28.4475,29.1875,28.325,29.09,14382232
2/23/12,29.09,29.2,28.915,29.12,10890688
2/24/12,29.1225,29.4425,28.975,29.385,11094640
2/27/12,29.2675,29.325,29.075,29.215,15815004
2/28/12,29.29,29.7425,29.2625,29.7375,11937600
2/29/12,29.755,29.84,29.0025,29.0925,15219932
3/1/12,29.3625,29.4975,29.1375,29.295,11174512
3/2/12,29.1275,29.2425,28.9,29.04,12218528
3/5/12,29.04,29.2075,28.975,29.06,10156788
3/6/12,28.805,28.875,28.385,28.71,13304492
3/7/12,28.93,29.025,28.74,28.91,10697508
3/8/12,29.17,29.545,29.0086,29.4925,9524468
3/9/12,29.5175,29.5975,29.2525,29.2925,8457336
